,Lat,Lon,Category,Date,Time
9809,40.6761798,-73.9080300,Gr. Larceny,2022-06-16,10AM
9810,40.6762378,-73.8840245,Robbery,2022-02-21,11PM
9811,40.6762301,-73.9239000,G.L.A.,2022-09-26,9PM
9812,40.6762697,-73.9387701,Gr. Larceny,2022-05-31,3PM
9813,40.6762675,-73.9530347,Robbery,2022-08-14,8PM
9814,40.6762612,-73.8525978,Gr. Larceny,2022-02-22,9PM
9815,40.6763467,-73.8203226,G.L.A.,2022-04-01,9PM
9816,40.6763501,-73.8832102,Gr. Larceny,2022-06-11,2PM
9817,40.6777799,-73.8098875,Gr. Larceny,2022-01-19,7PM
9818,40.6776163,-73.9023293,G.L.A.,2022-02-18,8PM
9819,40.6775833,-74.0062772,Burglary,2022-01-21,11PM
9820,40.6776403,-73.8705502,Robbery,2022-04-03,3AM
9821,40.6775001,-73.9591100,G.L.A.,2022-05-31,11AM
9822,40.6767800,-73.8379499,Fel. Assault,2022-07-28,12PM
9823,40.6767800,-73.8712797,Rape,2022-02-19,9PM
9824,40.6767354,-73.9331559,Robbery,2022-08-04,10PM
9825,40.6769302,-73.9200899,Gr. Larceny,2022-01-18,12PM
9826,40.6769536,-73.8372975,Gr. Larceny,2022-08-04,8AM
9827,40.6769101,-74.0028702,G.L.A.,2022-03-25,6PM
9828,40.6771501,-73.8688597,Gr. Larceny,2022-09-03,2AM
9829,40.6771099,-73.8394902,G.L.A.,2022-07-26,12PM
9830,40.6771081,-73.8394854,Burglary,2022-06-20,1PM
9831,40.6772605,-73.9060115,Robbery,2022-09-04,11AM
9832,40.6772500,-73.8075498,Fel. Assault,2022-09-13,12AM
9833,40.6750571,-73.9563723,Rape,2022-03-14,10PM
9834,40.6751197,-73.8829198,Fel. Assault,2022-08-08,5PM
9835,40.6751002,-74.0016599,Gr. Larceny,2022-07-16,11PM
9836,40.6752212,-73.9193901,Robbery,2022-06-17,2PM
9837,40.6751800,-73.9332998,Robbery,2022-06-20,12AM
9838,40.6752699,-73.7825999,Gr. Larceny,2022-09-28,12AM
9839,40.6752719,-73.7825983,Gr. Larceny,2022-08-26,2PM
9840,40.6753202,-73.9211802,Gr. Larceny,2022-02-04,8PM
9841,40.6753403,-73.9360799,Gr. Larceny,2022-04-27,7PM
9842,40.6753799,-73.9034401,Robbery,2022-05-16,2AM
9843,40.6753812,-73.9533509,Robbery,2022-09-28,6PM
9844,40.6753643,-73.9527503,Gr. Larceny,2022-08-22,9PM
9845,40.6753783,-73.8811197,Gr. Larceny,2022-05-06,12PM
9846,40.6755964,-73.8987630,Gr. Larceny,2022-07-23,11AM
9847,40.6755587,-73.9633391,Robbery,2022-06-01,10PM
9848,40.6755430,-73.9020835,Gr. Larceny,2022-02-25,6PM
9849,40.6754798,-73.8891801,Robbery,2022-08-22,6AM
9850,40.6754470,-73.9675116,Robbery,2022-05-09,1PM
9851,40.6755292,-73.8585701,Fel. Assault,2022-05-16,4PM
9852,40.6747455,-73.9250104,Fel. Assault,2022-06-11,7PM
9853,40.6747952,-74.0056887,Robbery,2022-05-24,2PM
9854,40.6747876,-73.8063755,Gr. Larceny,2022-02-16,8PM
9855,40.6750093,-73.9913837,Fel. Assault,2022-01-27,7PM
9856,40.6744900,-73.9714502,Robbery,2022-06-23,8PM
9857,40.6745102,-73.8780201,Robbery,2022-04-28,10AM
9858,40.6745021,-73.8870353,Fel. Assault,2022-07-05,7AM
9859,40.6745698,-73.8484300,Gr. Larceny,2022-08-14,5PM
9860,40.6745416,-73.9996560,Gr. Larceny,2022-05-03,3PM
9861,40.6746697,-73.8225199,G.L.A.,2022-02-06,11AM
9862,40.6746503,-73.8771102,Fel. Assault,2022-05-01,8AM
9863,40.6745911,-74.0076772,Gr. Larceny,2022-08-28,9PM
9864,40.6739201,-73.9856498,Gr. Larceny,2022-05-25,10AM
9865,40.6738487,-73.9417639,Robbery,2022-09-03,6PM
9866,40.6738403,-73.9250902,Gr. Larceny,2022-09-27,2PM
9867,40.6738503,-73.8825799,Gr. Larceny,2022-06-15,9PM
9868,40.6738503,-73.9002302,Murder,2022-08-28,5AM
9869,40.6738597,-73.9997502,Gr. Larceny,2022-08-03,12AM
9870,40.6738403,-73.8424701,Gr. Larceny,2022-05-15,7PM
9871,40.6738101,-74.0023003,Gr. Larceny,2022-09-30,1AM
9872,40.6739924,-73.8188046,Robbery,2022-03-27,5AM
9873,40.6740078,-73.9069621,G.L.A.,2022-03-21,6PM
9874,40.6739797,-73.8906299,Robbery,2022-09-13,9PM
9875,40.6739797,-73.8993202,Robbery,2022-06-28,10PM
9876,40.6739823,-73.7303145,G.L.A.,2022-02-19,4PM
9877,40.6740693,-73.7979059,Fel. Assault,2022-09-12,5AM
9878,40.6740897,-73.8483100,G.L.A.,2022-06-27,7PM
9879,40.6740703,-73.8629702,Burglary,2022-01-31,11PM
9880,40.6740998,-73.8897400,Gr. Larceny,2022-09-19,11PM
9881,40.6741661,-73.9306114,Fel. Assault,2022-04-30,3AM
9882,40.6741542,-73.9473084,G.L.A.,2022-06-13,9PM
9883,40.6741601,-73.9306102,Fel. Assault,2022-04-27,3PM
9884,40.6742394,-73.8888488,G.L.A.,2022-09-22,5PM
9885,40.6741997,-73.8083900,Gr. Larceny,2022-09-29,9PM
9886,40.6741802,-73.8197297,Robbery,2022-07-24,1PM
9887,40.6744604,-73.9754437,Gr. Larceny,2022-09-14,7PM
9888,40.6736498,-73.8749403,Gr. Larceny,2022-09-01,2PM
9889,40.6736903,-73.9221303,Robbery,2022-09-02,10PM
9890,40.6738101,-73.9417803,Gr. Larceny,2022-09-26,8PM
9891,40.6734407,-73.8942801,G.L.A.,2022-08-29,7PM
9892,40.6734154,-73.9501699,Robbery,2022-09-05,3PM
9893,40.6733997,-73.7905003,Gr. Larceny,2022-09-24,2PM
9894,40.6734500,-73.8942797,Robbery,2022-09-08,1PM
9895,40.6734719,-73.9729694,Burglary,2022-06-20,6PM
9896,40.6734935,-73.8850309,Gr. Larceny,2022-07-12,1PM
9897,40.6735732,-73.9529171,Gr. Larceny,2022-08-14,12PM
9898,40.6735704,-73.7638458,Gr. Larceny,2022-09-22,2AM
9899,40.6731100,-73.9446301,G.L.A.,2022-09-26,11PM
9900,40.6731114,-73.8786443,Gr. Larceny,2022-04-16,6PM
9901,40.6730829,-73.8479621,Gr. Larceny,2022-06-27,11PM
9902,40.6731000,-73.8876097,G.L.A.,2022-08-24,3PM
9903,40.6730728,-73.8457346,Robbery,2022-01-12,2PM
9904,40.6731580,-73.9112157,Burglary,2022-03-04,5AM
9905,40.6731737,-74.0025987,Gr. Larceny,2022-01-24,8PM
9906,40.6731679,-73.7890167,Fel. Assault,2022-09-06,2PM
9907,40.6733997,-73.7756898,Gr. Larceny,2022-07-17,9PM
9908,40.6733903,-73.9167801,Fel. Assault,2022-03-09,6PM
9909,40.6733702,-73.8858300,Robbery,2022-09-15,8AM
9910,40.6733179,-73.8951929,Burglary,2022-02-08,2AM
9911,40.6733099,-73.8951903,Gr. Larceny,2022-09-13,4PM
9912,40.6733096,-73.9039136,Gr. Larceny,2022-06-19,7PM
9913,40.6725997,-73.8999197,Robbery,2022-08-13,8PM
9914,40.6725300,-73.8625900,Fel. Assault,2022-06-24,9PM
9915,40.6725263,-73.9746987,Gr. Larceny,2022-06-28,6PM
9916,40.6725602,-73.8402499,Burglary,2022-09-29,5PM
9917,40.6727112,-73.8903131,Robbery,2022-09-10,4PM
9918,40.6726537,-73.9900196,Murder,2022-02-27,2AM
9919,40.6729665,-73.8885117,Gr. Larceny,2022-05-11,11PM
9920,40.6730127,-73.8971657,Robbery,2022-08-26,4AM
9921,40.6729002,-73.7685102,Gr. Larceny,2022-03-11,6AM
9922,40.6728398,-73.8894202,Fel. Assault,2022-02-22,5AM
9923,40.6728424,-73.8804837,Robbery,2022-09-06,11PM
9924,40.6727814,-73.7292756,Burglary,2022-09-16,11PM
9925,40.6727922,-73.9832985,Burglary,2022-09-28,2AM
9926,40.6728002,-73.7694000,G.L.A.,2022-01-25,2PM
9927,40.6723597,-73.9307798,Gr. Larceny,2022-07-25,8PM
9928,40.6723999,-73.8746198,Robbery,2022-07-29,9AM
9929,40.6721203,-73.9871498,Burglary,2022-06-23,6PM
9930,40.6721197,-73.8764810,Gr. Larceny,2022-04-14,2PM
9931,40.6719701,-73.9400603,Fel. Assault,2022-09-22,11PM
9932,40.6721002,-73.7834401,Gr. Larceny,2022-05-30,2PM
9933,40.6721096,-73.8432590,G.L.A.,2022-09-15,10PM
9934,40.6718598,-73.8175437,Gr. Larceny,2022-07-21,4PM
9935,40.6718199,-73.9626002,Robbery,2022-08-30,3AM
9936,40.6718300,-73.8872798,Fel. Assault,2022-04-08,8PM
9937,40.6716999,-73.8881803,Gr. Larceny,2022-05-13,3PM
9938,40.6717602,-73.9197003,Gr. Larceny,2022-09-11,12PM
9939,40.6717718,-73.9364091,Gr. Larceny,2022-04-13,9PM
9940,40.6705909,-73.8760986,Gr. Larceny,2022-03-02,2PM
9941,40.6705121,-73.9785380,Gr. Larceny,2022-09-09,10AM
9942,40.6706626,-73.9041875,Gr. Larceny,2022-06-28,4PM
9943,40.6706699,-73.9579801,Gr. Larceny,2022-03-27,3PM
9944,40.6706493,-73.7564204,Fel. Assault,2022-03-27,1AM
9945,40.6705130,-73.7822253,G.L.A.,2022-07-02,9AM
9946,40.6706397,-73.9170302,Robbery,2022-09-20,6PM
9947,40.6708697,-73.8075303,Fel. Assault,2022-05-24,9PM
9948,40.6708387,-73.7425993,Gr. Larceny,2022-04-27,7PM
9949,40.6708009,-73.9032735,Robbery,2022-08-30,3PM
9950,40.6710183,-73.9223678,Robbery,2022-03-28,1AM
9951,40.6709301,-73.7354399,Robbery,2022-09-02,5PM
9952,40.6709633,-73.8843978,Gr. Larceny,2022-01-19,6AM
9953,40.6709713,-73.9549690,Robbery,2022-10-02,7PM
9954,40.6715813,-73.9843018,Gr. Larceny,2022-08-19,5PM
9955,40.6715503,-73.9612699,Gr. Larceny,2022-08-21,5PM
9956,40.6716535,-73.9809264,Gr. Larceny,2022-08-28,2PM
9957,40.6714699,-73.7443301,Burglary,2022-01-08,4AM
9958,40.6714718,-73.9308668,Robbery,2022-08-03,9PM
9959,40.6714734,-73.9308962,Robbery,2022-09-29,12AM
9960,40.6711971,-73.8827505,Fel. Assault,2022-06-06,4AM
9961,40.6712003,-73.8827502,Robbery,2022-09-27,8PM
9962,40.6711961,-73.8138868,Gr. Larceny,2022-02-17,5PM
9963,40.6711840,-73.9253317,Robbery,2022-09-29,9PM
9964,40.6710784,-73.7489549,Gr. Larceny,2022-04-26,8PM
9965,40.6711400,-73.7674098,Gr. Larceny,2022-08-21,6AM
9966,40.6713203,-73.9130699,Gr. Larceny,2022-09-25,1PM
9967,40.6712061,-73.8245587,G.L.A.,2022-06-14,12PM
9968,40.6712298,-73.7806197,Gr. Larceny,2022-03-04,9PM
9969,40.6712399,-73.8469997,Gr. Larceny,2022-01-08,6PM
9970,40.6713103,-73.8908699,Robbery,2022-07-18,2PM
9971,40.6713768,-73.7321130,Gr. Larceny,2022-08-15,4PM
9972,40.6691252,-73.9145162,Robbery,2022-09-07,6PM
9973,40.6691919,-73.9862780,Robbery,2022-09-12,8PM
9974,40.6691593,-73.7658875,Robbery,2022-06-23,10PM
9975,40.6691498,-73.9199699,Robbery,2022-01-18,8PM
9976,40.6693933,-73.9038872,G.L.A.,2022-08-26,6AM
9977,40.6693301,-73.8379003,Gr. Larceny,2022-08-25,3PM
9978,40.6692798,-73.8425298,Burglary,2022-05-11,12PM
9979,40.6695400,-73.9171502,Fel. Assault,2022-09-30,4PM
9980,40.6695588,-73.9116723,Robbery,2022-08-29,1AM
9981,40.6696802,-73.8823499,G.L.A.,2022-04-15,12PM
9982,40.6696596,-73.9107312,Robbery,2022-09-29,12PM
9983,40.6696222,-73.7699509,Robbery,2022-02-21,11PM
9984,40.6701200,-73.9158299,Gr. Larceny,2022-08-22,10PM
9985,40.6700302,-73.9365600,Gr. Larceny,2022-06-19,8PM
9986,40.6698680,-73.7299018,Gr. Larceny,2022-02-11,12PM
9987,40.6701603,-73.8591199,Gr. Larceny,2022-02-15,10PM
9988,40.6701898,-73.8677298,Robbery,2022-08-07,12PM
9989,40.6704678,-73.9616143,Robbery,2022-05-26,1PM
9990,40.6703819,-73.9887673,Robbery,2022-09-24,9PM
9991,40.6703500,-73.7337099,Fel. Assault,2022-09-01,7PM
9992,40.6689096,-73.8766977,Gr. Larceny,2022-05-14,3PM
9993,40.6689091,-73.8766857,Gr. Larceny,2022-08-28,9PM
9994,40.6690532,-73.8865717,Robbery,2022-09-18,3AM
9995,40.6689902,-73.9154101,Burglary,2022-09-20,6AM
9996,40.6689723,-73.9066874,Burglary,2022-04-20,5PM
9997,40.6686703,-73.9283598,Robbery,2022-09-02,12PM
9998,40.6685798,-73.8471298,Burglary,2022-09-20,6PM
9999,40.6685000,-73.9256199,Robbery,2022-09-19,8PM
10000,40.6684610,-73.9192408,Fel. Assault,2022-07-01,1AM
10001,40.6685100,-73.7796099,Gr. Larceny,2022-09-29,10PM
10002,40.6685102,-73.7662520,G.L.A.,2022-02-11,6AM
10003,40.6683002,-73.9395198,G.L.A.,2022-04-04,8PM
10004,40.6680580,-73.7464796,G.L.A.,2022-05-25,7AM
10005,40.6683800,-73.7519798,Fel. Assault,2022-01-11,2PM
10006,40.6683900,-73.8910798,Gr. Larceny,2022-09-29,3PM
10007,40.6683867,-73.8910879,Robbery,2022-07-26,1AM
10008,40.6683297,-73.7962697,Gr. Larceny,2022-07-05,6AM
10009,40.6678815,-73.7532826,Fel. Assault,2022-07-27,11AM
10010,40.6679784,-73.7508130,Gr. Larceny,2022-07-19,8PM
10011,40.6680424,-73.7733972,Robbery,2022-05-09,9AM
10012,40.6680098,-73.9589303,Gr. Larceny,2022-09-30,11PM
10013,40.6680098,-73.8728300,Fel. Assault,2022-09-13,2PM
10014,40.6653117,-73.8903076,Robbery,2022-09-18,8AM
10015,40.6653792,-73.9509023,Fel. Assault,2022-05-21,6AM
10016,40.6652800,-73.7375200,Fel. Assault,2022-08-09,12PM
10017,40.6654542,-73.8156965,Fel. Assault,2022-05-30,11PM
10018,40.6651306,-73.8855621,Gr. Larceny,2022-05-24,3PM
10019,40.6650601,-73.8921299,Robbery,2022-09-04,7AM
10020,40.6651573,-73.8336596,Gr. Larceny,2022-03-30,11PM
10021,40.6651911,-73.8693727,Robbery,2022-08-29,2PM
10022,40.6649370,-73.9143903,Burglary,2022-09-05,8PM
10023,40.6650326,-73.9864590,Gr. Larceny,2022-09-19,9AM
10024,40.6647411,-73.8430929,Burglary,2022-02-25,11PM
10025,40.6660800,-73.8174203,G.L.A.,2022-02-21,5PM
10026,40.6658902,-73.8777599,Robbery,2022-09-28,1AM
10027,40.6658079,-73.9193556,Gr. Larceny,2022-05-26,1PM
10028,40.6658097,-73.9193503,Robbery,2022-02-14,10PM
10029,40.6660256,-73.9294868,Burglary,2022-04-29,3PM
10030,40.6659103,-73.7699801,Gr. Larceny,2022-07-17,4PM
10031,40.6659901,-73.8857697,Fel. Assault,2022-08-28,5PM
10032,40.6655201,-73.7812602,Gr. Larceny,2022-08-17,8AM
10033,40.6654948,-73.9106063,G.L.A.,2022-07-05,8PM
10034,40.6654999,-73.9106103,G.L.A.,2022-05-17,8PM
10035,40.6654824,-73.9522992,Gr. Larceny,2022-08-30,10PM
10036,40.6656897,-73.9397599,Gr. Larceny,2022-08-07,10AM
10037,40.6656942,-73.7789107,Robbery,2022-08-22,10PM
10038,40.6664401,-73.9535900,Robbery,2022-09-23,5AM
10039,40.6664388,-73.8231396,Fel. Assault,2022-06-18,8PM
10040,40.6665701,-73.8201501,Gr. Larceny,2022-04-27,6PM
10041,40.6665098,-73.7770001,Gr. Larceny,2022-01-05,5PM
10042,40.6664602,-73.7576600,Robbery,2022-09-13,5PM
10043,40.6663100,-73.7795898,Robbery,2022-07-15,9PM
10044,40.6662402,-73.8769399,G.L.A.,2022-03-09,4PM
10045,40.6662273,-73.9854556,Gr. Larceny,2022-07-31,1PM
10046,40.6663703,-73.8610800,G.L.A.,2022-01-21,11AM
10047,40.6663465,-73.9787232,Gr. Larceny,2022-08-10,12AM
10048,40.6663481,-73.9522096,Fel. Assault,2022-05-04,2AM
10049,40.6667398,-73.8210701,Fel. Assault,2022-04-27,4PM
10050,40.6667901,-73.8478902,G.L.A.,2022-05-09,7PM
10051,40.6666097,-73.9138799,G.L.A.,2022-08-27,9AM
10052,40.6666902,-73.9616199,Gr. Larceny,2022-08-28,7PM
10053,40.6667091,-73.7297568,Gr. Larceny,2022-05-18,12AM
10054,40.6669899,-73.9312801,Robbery,2022-08-24,6AM
10055,40.6670021,-73.7939234,G.L.A.,2022-03-30,11PM
10056,40.6671401,-73.9592401,Rape,2022-09-16,9PM
10057,40.6671602,-73.9340501,Gr. Larceny,2022-03-09,10PM
10058,40.6676698,-73.8071401,G.L.A.,2022-02-05,1PM
10059,40.6677361,-73.7569788,Gr. Larceny,2022-04-03,3PM
10060,40.6676397,-73.8035499,Burglary,2022-03-08,4AM
10061,40.6674801,-73.9218803,Fel. Assault,2022-05-18,6PM
10062,40.6674298,-73.8976002,Gr. Larceny,2022-08-31,2PM
10063,40.6643578,-73.8643650,G.L.A.,2022-03-17,2PM
10064,40.6642199,-73.9220298,Robbery,2022-08-17,3PM
10065,40.6645102,-73.8508802,G.L.A.,2022-08-22,8AM
10066,40.6643701,-73.9560000,G.L.A.,2022-03-21,3PM
10067,40.6643600,-73.8643697,G.L.A.,2022-07-07,2PM
10068,40.6643801,-73.9181500,Fel. Assault,2022-06-13,12AM
10069,40.6644018,-73.9237615,Gr. Larceny,2022-06-27,10PM
10070,40.6640998,-73.9093101,Robbery,2022-08-31,11AM
10071,40.6640797,-73.7833797,Gr. Larceny,2022-07-18,1PM
10072,40.6640998,-73.9200591,Robbery,2022-02-10,1AM
10073,40.6640600,-73.9427013,Fel. Assault,2022-03-11,8PM
10074,40.6639503,-73.9102603,Gr. Larceny,2022-08-14,11PM
10075,40.6639597,-73.8161503,Gr. Larceny,2022-01-01,9PM
10076,40.6639797,-73.9298731,Robbery,2022-08-03,10PM
10077,40.6639597,-73.8995898,Robbery,2022-05-12,12PM
10078,40.6638403,-73.8859199,Robbery,2022-03-28,12AM
10079,40.6638598,-73.9245598,Robbery,2022-09-28,8PM
10080,40.6638799,-73.8557001,Gr. Larceny,2022-02-24,12PM
10081,40.6639302,-73.8890199,Robbery,2022-07-17,3PM
10082,40.6630102,-73.8612000,Robbery,2022-07-04,12AM
10083,40.6633825,-73.7818255,Gr. Larceny,2022-06-15,11AM
10084,40.6632616,-73.8936573,Gr. Larceny,2022-09-08,12PM
10085,40.6637908,-73.9944781,Gr. Larceny,2022-09-14,6PM
10086,40.6635801,-73.7646800,Burglary,2022-08-15,10PM
10087,40.6635687,-73.9316103,Fel. Assault,2022-01-28,2AM
10088,40.6635693,-73.8694465,Gr. Larceny,2022-08-01,9AM
10089,40.6635200,-73.8917220,Fel. Assault,2022-03-20,6PM
10090,40.6616899,-73.8875802,Robbery,2022-09-17,5AM
10091,40.6616597,-73.9236103,G.L.A.,2022-02-27,8PM
10092,40.6615900,-73.7706500,Fel. Assault,2022-09-05,1AM
10093,40.6618401,-73.7461902,Gr. Larceny,2022-03-14,4AM
10094,40.6621103,-73.9962298,Robbery,2022-09-23,2AM
10095,40.6621360,-73.9822245,Gr. Larceny,2022-09-22,1PM
10096,40.6620298,-73.9314799,Fel. Assault,2022-08-28,10AM
10097,40.6619903,-73.8867903,Robbery,2022-01-14,2PM
10098,40.6611899,-74.0007063,Gr. Larceny,2022-07-06,5PM
10099,40.6611937,-73.9243206,Gr. Larceny,2022-03-15,3AM
10100,40.6613398,-73.8884003,G.L.A.,2022-03-30,7AM
10101,40.6613003,-73.8951702,Gr. Larceny,2022-09-28,12PM
10102,40.6615113,-73.8842084,Robbery,2022-05-19,8PM
10103,40.6628434,-73.9428052,Gr. Larceny,2022-09-24,6AM
10104,40.6626903,-73.8500400,Gr. Larceny,2022-03-15,11AM
10105,40.6627500,-73.9441902,Gr. Larceny,2022-08-31,6PM
10106,40.6627500,-73.9219299,Robbery,2022-09-04,6AM
10107,40.6625200,-73.9479098,Gr. Larceny,2022-03-20,7PM
10108,40.6144512,-74.0099299,Burglary,2022-03-06,12AM
10109,40.6144803,-74.1425798,Rape,2022-01-04,8PM
10110,40.6141403,-73.9728999,Gr. Larceny,2022-03-24,2AM
10111,40.6142402,-74.0065502,Burglary,2022-09-23,12PM
10112,40.6142357,-73.9474045,Fel. Assault,2022-08-03,4PM
10113,40.6146097,-73.9686500,Fel. Assault,2022-07-25,12AM
10114,40.6154499,-73.9139101,Gr. Larceny,2022-09-16,5AM
10115,40.6155002,-74.1207399,Gr. Larceny,2022-02-28,1PM
10116,40.6155103,-74.1391298,Gr. Larceny,2022-08-14,12PM
10117,40.6154167,-73.9977231,Robbery,2022-08-27,6AM
10118,40.6153990,-74.0161110,Robbery,2022-09-06,8PM
10119,40.6150100,-73.9910001,Gr. Larceny,2022-09-13,5PM
10120,40.6150798,-73.9942597,Gr. Larceny,2022-05-12,5PM
10121,40.6151269,-73.9360466,G.L.A.,2022-07-28,9PM
10122,40.6131171,-74.0077287,G.L.A.,2022-09-01,12PM
10123,40.6131003,-74.0001498,Robbery,2022-03-16,8PM
10124,40.6133202,-74.1194498,Gr. Larceny,2022-09-03,11AM
10125,40.6133397,-73.9927503,Gr. Larceny,2022-09-29,8AM
10126,40.6133699,-74.1406701,Burglary,2022-03-12,5PM
10127,40.6133900,-73.9959803,Gr. Larceny,2022-06-18,3PM
10128,40.6129819,-74.1240682,Gr. Larceny,2022-01-12,11AM
10129,40.6127537,-74.0117137,Fel. Assault,2022-08-20,7PM
10130,40.6127603,-74.0117202,Gr. Larceny,2022-05-19,3PM
10131,40.6127697,-73.9309797,Gr. Larceny,2022-02-21,11AM
10132,40.6128899,-74.1624179,Gr. Larceny,2022-02-11,2PM
10133,40.6138372,-73.9814097,Fel. Assault,2022-05-14,4PM
10134,40.6134597,-74.1661598,Gr. Larceny,2022-07-18,9AM
10135,40.6135898,-73.9082399,Gr. Larceny,2022-09-08,2PM
10136,40.6136897,-73.9119501,Gr. Larceny,2022-06-07,3AM
10137,40.6136948,-74.1680798,Gr. Larceny,2022-06-11,2PM
10138,40.6137098,-73.9295802,Gr. Larceny,2022-09-03,7PM
10139,40.6136811,-74.0071412,Gr. Larceny,2022-03-19,12AM
10140,40.6177901,-73.9618801,Gr. Larceny,2022-09-26,3PM
10141,40.6178721,-74.0391714,G.L.A.,2022-07-11,8AM
10142,40.6176112,-74.1045799,G.L.A.,2022-06-09,1PM
10143,40.6176409,-74.0030054,Gr. Larceny,2022-05-18,1PM
10144,40.6171881,-73.9617628,Burglary,2022-07-03,4PM
10145,40.6172698,-73.9778298,Robbery,2022-08-29,9PM
10146,40.6172698,-73.9637502,Gr. Larceny,2022-06-21,3PM
10147,40.6174373,-73.9411781,Robbery,2022-09-01,2AM
10148,40.6174476,-74.0748894,Gr. Larceny,2022-02-03,6PM
10149,40.6182501,-74.0263503,Gr. Larceny,2022-01-13,1PM
10150,40.6182300,-74.0131699,G.L.A.,2022-09-09,10AM
10151,40.6180302,-73.9142199,Gr. Larceny,2022-05-20,4AM
10152,40.6180798,-73.9209603,Robbery,2022-02-07,5AM
10153,40.6179814,-73.9638779,Gr. Larceny,2022-09-13,7PM
10154,40.6183903,-73.9219802,G.L.A.,2022-07-22,9AM
10155,40.6183802,-73.9581699,Robbery,2022-06-18,2AM
10156,40.6183601,-73.9567000,Burglary,2022-02-03,11AM
10157,40.6185931,-73.9620299,Gr. Larceny,2022-09-21,3PM
10158,40.6166769,-73.9497973,Gr. Larceny,2022-08-31,3PM
10159,40.6159090,-74.0048067,Gr. Larceny,2022-08-01,7PM
10160,40.6159200,-73.9567101,G.L.A.,2022-07-26,9PM
10161,40.6157999,-73.9830299,Robbery,2022-08-07,12AM
10162,40.6164032,-73.9744751,Gr. Larceny,2022-05-28,5PM
10163,40.6165302,-73.9965697,Robbery,2022-08-29,10AM
10164,40.6163469,-73.9824378,Gr. Larceny,2022-01-04,3PM
10165,40.6161597,-73.9545592,Fel. Assault,2022-03-10,8PM
10166,40.6205101,-74.1396182,Gr. Larceny,2022-04-04,12PM
10167,40.6206400,-74.0351701,Gr. Larceny,2022-05-03,11AM
10168,40.6207097,-73.9576301,Gr. Larceny,2022-09-19,7PM
10169,40.6206781,-74.1100092,Fel. Assault,2022-04-06,11PM
10170,40.6209800,-73.9329102,Gr. Larceny,2022-08-08,11AM
10171,40.6209157,-73.9338782,Gr. Larceny,2022-09-12,7PM
10172,40.6209500,-74.0237118,Fel. Assault,2022-09-23,3AM
10173,40.6209297,-73.9554702,Gr. Larceny,2022-08-11,1PM
10174,40.6212898,-73.9281399,Gr. Larceny,2022-08-30,5PM
10175,40.6212630,-74.0028688,Gr. Larceny,2022-07-27,5PM
10176,40.6215399,-73.9174701,Gr. Larceny,2022-07-04,8PM
10177,40.6214601,-73.9251901,Gr. Larceny,2022-03-23,1PM
10178,40.6214601,-74.0169800,Gr. Larceny,2022-06-17,8PM
10179,40.6219898,-74.0782598,Fel. Assault,2022-07-06,2PM
10180,40.6196964,-74.0080500,Gr. Larceny,2022-04-03,3PM
10181,40.6197401,-73.9895698,Gr. Larceny,2022-05-04,10AM
10182,40.6198866,-74.1536228,Gr. Larceny,2022-02-14,11AM
10183,40.6198753,-74.1536170,Gr. Larceny,2022-03-17,7PM
10184,40.6188954,-73.9278956,Fel. Assault,2022-01-26,10PM
10185,40.6193800,-73.9828797,Gr. Larceny,2022-01-16,5PM
10186,40.6193002,-73.9211098,Gr. Larceny,2022-07-10,6AM
10187,40.6191373,-73.9938779,Gr. Larceny,2022-08-26,7PM
10188,40.6191376,-73.9901701,Burglary,2022-10-01,4PM
10189,40.6191199,-73.9042099,Robbery,2022-06-05,5AM
10190,40.6227803,-73.9609248,Fel. Assault,2022-08-15,11PM
10191,40.6227788,-74.0283452,Robbery,2022-09-26,8PM
10192,40.6225623,-74.1304835,Gr. Larceny,2022-08-19,8PM
10193,40.6225586,-74.0158081,Burglary,2022-06-30,10PM
10194,40.6225598,-74.0158099,Gr. Larceny,2022-05-15,12AM
10195,40.6225837,-74.0050502,Gr. Larceny,2022-08-28,4PM
10196,40.6220673,-73.9765802,Burglary,2022-09-15,8PM
10197,40.6223197,-73.9365399,Robbery,2022-04-26,7PM
10198,40.6222939,-73.9431137,Gr. Larceny,2022-08-25,8PM
10199,40.6224207,-74.1500081,Fel. Assault,2022-07-25,8AM
10200,40.6225175,-74.1443477,Fel. Assault,2022-04-29,3PM
10201,40.6235489,-73.9649507,G.L.A.,2022-07-17,10PM
10202,40.6235602,-73.9273701,Gr. Larceny,2022-06-26,10AM
10203,40.6236501,-73.9530402,G.L.A.,2022-04-12,8PM
10204,40.6236199,-73.9263602,Gr. Larceny,2022-01-14,3PM
10205,40.6233403,-74.0078397,Gr. Larceny,2022-02-07,1PM
10206,40.6240350,-73.9999775,Gr. Larceny,2022-07-12,3PM
10207,40.6236518,-73.9379698,Gr. Larceny,2022-09-18,12PM
10208,40.6238100,-73.9235096,Gr. Larceny,2022-06-21,10AM
10209,40.6242580,-74.1382575,Burglary,2022-02-20,4PM
10210,40.6242508,-74.0753350,Fel. Assault,2022-08-12,5AM
10211,40.6243300,-74.1139298,G.L.A.,2022-05-30,1PM
10212,40.6243392,-74.0188077,Gr. Larceny,2022-09-10,9PM
10213,40.6243401,-74.0939701,Gr. Larceny,2022-06-09,3PM
10214,40.6242271,-73.9701983,Gr. Larceny,2022-01-04,11PM
